Household_Id,date,month,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,Usage_Type,Acorn,Acorn_grouped,file,Score,Anomaly,Average_Energy_That_Day,Anomaly Class
MAC001776,22/11/2013,Nov,0.046,0.045145833,0.118,48,0.037375603,2.17,0.01,Fixed,ACORN-A,Affluent,block_1,-0.013939683,-1,13.65,Under
MAC003001,23/08/2013,Aug,0.0435,0.045270833,0.072,48,0.015738203,2.17,0.019,Fixed,ACORN-C,Affluent,block_6,-0.013939683,-1,10.79,Under
MAC000609,16/04/2013,Apr,0.044,0.04525,0.086,48,0.012075119,2.17,0.029,Dynamic,ACORN-A,Affluent,block_2,-0.013939683,-1,12.4,Under
MAC001652,14/05/2013,May,0.0445,0.045229167,0.081,48,0.014375274,2.17,0.023,Fixed,ACORN-C,Affluent,block_4,-0.013939683,-1,12.11,Under
MAC003817,10/02/2013,Feb,0.0455,0.045125,0.104,48,0.033004593,2.17,0,Fixed,ACORN-A,Affluent,block_0,-0.013939683,-1,12.16,Under
MAC003281,10/12/2013,Dec,0.044,0.0453125,0.062,48,0.006735603,2.17,0.032,Fixed,ACORN-A,Affluent,block_0,-0.013939683,-1,12.34,Under
MAC001736,25/11/2013,Nov,0.0265,0.045145833,0.491,48,0.073081706,2.17,0.011,Dynamic,ACORN-A,Affluent,block_2,-0.013939683,-1,13.28,Under
MAC003281,05/01/2013,Jan,0.0425,0.045166667,0.077,48,0.015574575,2.17,0.026,Fixed,ACORN-A,Affluent,block_0,-0.013939683,-1,11.17,Under
MAC003434,08/07/2013,Jul,0.035,0.045208333,0.192,48,0.039467713,2.17,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.013939683,-1,10.22,Under
MAC001776,30/11/2013,Nov,0.046,0.045208333,0.118,48,0.03701981,2.17,0.01,Fixed,ACORN-A,Affluent,block_1,-0.013939683,-1,14.32,Under
MAC001544,21/07/2013,Jul,0.041,0.045208333,0.073,48,0.015036068,2.17,0.026,Fixed,ACORN-C,Affluent,block_4,-0.013939683,-1,10.88,Under
MAC003281,01/04/2013,Apr,0.0385,0.045083333,0.18,48,0.032973125,2.16,0.018,Fixed,ACORN-A,Affluent,block_0,-0.013939683,-1,13.94,Under
MAC001544,13/07/2013,Jul,0.046,0.045,0.075,48,0.015053098,2.16,0.025,Fixed,ACORN-C,Affluent,block_4,-0.013939683,-1,10.38,Under
MAC002474,11/08/2013,Aug,0.038,0.0449375,0.215,48,0.038834294,2.16,0.012,Fixed,ACORN-C,Affluent,block_3,-0.013939683,-1,13.24,Under
MAC001544,14/07/2013,Jul,0.0435,0.044958333,0.067,48,0.014976518,2.16,0.025,Fixed,ACORN-C,Affluent,block_4,-0.013939683,-1,10.74,Under
MAC001544,08/03/2013,Mar,0.044,0.045041667,0.068,48,0.014757556,2.16,0.026,Fixed,ACORN-C,Affluent,block_4,-0.013939683,-1,10.24,Under
MAC004436,31/05/2013,May,0.043,0.044916667,0.085,48,0.018378796,2.16,0.025,Dynamic,ACORN-A,Affluent,block_2,-0.013939683,-1,10.83,Under
MAC003281,10/11/2013,Nov,0.048,0.044958333,0.064,48,0.016054373,2.16,0.025,Fixed,ACORN-A,Affluent,block_0,-0.013939683,-1,13.24,Under
MAC001776,24/11/2013,Nov,0.0455,0.044916667,0.123,48,0.037115595,2.16,0.01,Fixed,ACORN-A,Affluent,block_1,-0.013939683,-1,14.65,Under
MAC002474,15/11/2013,Nov,0.0315,0.044833333,0.282,48,0.046897958,2.15,0.007,Fixed,ACORN-C,Affluent,block_3,-0.017590918,-1,13.15,Under
MAC004436,30/05/2013,May,0.0415,0.044833333,0.094,48,0.018374744,2.15,0.026,Dynamic,ACORN-A,Affluent,block_2,-0.017590918,-1,11.18,Under
MAC000744,21/07/2013,Jul,0.0405,0.0448125,0.132,48,0.025324831,2.15,0.017,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,10.88,Under
MAC003387,04/06/2013,Jun,0.033,0.044729167,0.249,48,0.04253096,2.15,0.01,Dynamic,ACORN-C,Affluent,block_3,-0.017590918,-1,12.58,Under
MAC003434,29/10/2013,Oct,0.0305,0.044854167,0.239,48,0.051703734,2.15,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.017590918,-1,13.33,Under
MAC000517,06/04/2013,Apr,0.044,0.044791667,0.084,48,0.018802397,2.15,0.016,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,10.98,Under
MAC001776,12/01/2013,Jan,0.0455,0.044791667,0.117,48,0.037041643,2.15,0.01,Fixed,ACORN-A,Affluent,block_1,-0.017590918,-1,14.5,Under
MAC003281,14/11/2013,Nov,0.044,0.044791667,0.078,48,0.015552189,2.15,0.026,Fixed,ACORN-A,Affluent,block_0,-0.017590918,-1,12.88,Under
MAC002455,04/09/2013,Sep,0.042,0.044770833,0.084,48,0.010498712,2.15,0.03,Dynamic,ACORN-C,Affluent,block_6,-0.017590918,-1,12.87,Under
MAC001652,19/05/2013,May,0.0445,0.044854167,0.071,48,0.01425451,2.15,0.024,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,11.92,Under
MAC003281,29/04/2013,Apr,0.0425,0.044895833,0.077,48,0.01582785,2.15,0.026,Fixed,ACORN-A,Affluent,block_0,-0.017590918,-1,11.26,Under
MAC001544,28/07/2013,Jul,0.0445,0.0448125,0.07,48,0.014439391,2.15,0.025,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,11.04,Under
MAC001776,23/11/2013,Nov,0.046,0.044875,0.116,48,0.037153864,2.15,0.01,Fixed,ACORN-A,Affluent,block_1,-0.017590918,-1,14.46,Under
MAC003434,26/09/2013,Sep,0.0345,0.044583333,0.212,48,0.039883252,2.14,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.017590918,-1,12.36,Under
MAC002474,13/08/2013,Aug,0.047,0.044541667,0.151,48,0.023860373,2.14,0.012,Fixed,ACORN-C,Affluent,block_3,-0.017590918,-1,10.83,Under
MAC003287,07/10/2013,Oct,0.043,0.0445625,0.076,48,0.017972682,2.14,0.017,Fixed,ACORN-C,Affluent,block_5,-0.017590918,-1,10.3,Under
MAC001695,23/06/2013,Jun,0.0385,0.0445625,0.204,48,0.036957656,2.14,0.006,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,11.84,Under
MAC003281,30/04/2013,Apr,0.041,0.044520833,0.077,48,0.016037177,2.14,0.025,Fixed,ACORN-A,Affluent,block_0,-0.017590918,-1,10.98,Under
MAC002113,23/06/2013,Jun,0.0435,0.0445625,0.16,48,0.022885382,2.14,0.018,Dynamic,ACORN-A,Affluent,block_2,-0.017590918,-1,11.84,Under
MAC001652,18/05/2013,May,0.043,0.044520833,0.076,48,0.011918142,2.14,0.027,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,12.03,Under
MAC000609,18/04/2013,Apr,0.044,0.044666667,0.063,48,0.009053819,2.14,0.031,Dynamic,ACORN-A,Affluent,block_2,-0.017590918,-1,11.79,Under
MAC000517,13/06/2013,Jun,0.041,0.044520833,0.206,48,0.03566391,2.14,0.011,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,11.54,Under
MAC002296,15/12/2013,Dec,0.049,0.044583333,0.091,48,0.027414729,2.14,0.013,Fixed,ACORN-C,Affluent,block_4,-0.017590918,-1,15.04,Under
MAC001652,17/05/2013,May,0.0435,0.044291667,0.078,48,0.012943344,2.13,0.025,Fixed,ACORN-C,Affluent,block_4,-0.023357939,-1,12.35,Under
MAC001776,23/12/2013,Dec,0.0455,0.044416667,0.118,48,0.035436388,2.13,0.01,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,14.82,Under
MAC003434,16/07/2013,Jul,0.035,0.044416667,0.18,48,0.035638154,2.13,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.023357939,-1,10.88,Under
MAC003366,05/08/2013,Aug,0.034,0.044333333,0.186,48,0.033551696,2.13,0.02,Dynamic,ACORN-C,Affluent,block_4,-0.023357939,-1,11.91,Under
MAC000778,15/07/2013,Jul,0.004,0.044375,0.521,48,0.079138883,2.13,0,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,10.48,Under
MAC003740,13/10/2013,Oct,0.0435,0.044416667,0.095,48,0.021186942,2.13,0.02,Fixed,ACORN-A,Affluent,block_0,-0.023357939,-1,13.6,Under
MAC003287,13/07/2013,Jul,0.0425,0.044416667,0.091,48,0.017670547,2.13,0.017,Fixed,ACORN-C,Affluent,block_5,-0.023357939,-1,10.38,Under
MAC000609,17/04/2013,Apr,0.043,0.044479167,0.068,48,0.00937854,2.13,0.025,Dynamic,ACORN-A,Affluent,block_2,-0.023357939,-1,12.03,Under
MAC002528,14/06/2013,Jun,0.038,0.0444375,0.178,48,0.026512868,2.13,0.021,Fixed,ACORN-B,Affluent,block_3,-0.023357939,-1,11.63,Under
MAC003287,07/09/2013,Sep,0.041,0.044395833,0.079,48,0.018252064,2.13,0.017,Fixed,ACORN-C,Affluent,block_5,-0.023357939,-1,10.37,Under
MAC004436,04/12/2013,Dec,0.046,0.044416667,0.094,48,0.015985144,2.13,0.026,Dynamic,ACORN-A,Affluent,block_2,-0.023357939,-1,12.56,Under
MAC003281,05/02/2013,Feb,0.0415,0.044416667,0.075,48,0.016417211,2.13,0.025,Fixed,ACORN-A,Affluent,block_0,-0.023357939,-1,10.76,Under
MAC003817,14/09/2013,Sep,0.0445,0.0444375,0.105,48,0.031440526,2.13,0,Fixed,ACORN-A,Affluent,block_0,-0.023357939,-1,13.06,Under
MAC002455,04/04/2013,Apr,0.042,0.0443125,0.082,48,0.011667661,2.13,0.027,Dynamic,ACORN-C,Affluent,block_6,-0.023357939,-1,13.55,Under
MAC001776,11/11/2013,Nov,0.038,0.044145833,0.107,48,0.021668675,2.12,0.014,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,13.35,Under
MAC002455,26/03/2013,Mar,0.042,0.044104167,0.078,48,0.011057374,2.12,0.029,Dynamic,ACORN-C,Affluent,block_6,-0.023357939,-1,13.51,Under
MAC002474,27/12/2013,Dec,0.0345,0.044166667,0.239,48,0.048434353,2.12,0.008,Fixed,ACORN-C,Affluent,block_3,-0.023357939,-1,14.58,Under
MAC003366,29/06/2013,Jun,0.038,0.044208333,0.166,48,0.023883546,2.12,0.026,Dynamic,ACORN-C,Affluent,block_4,-0.023357939,-1,10.64,Under
MAC001776,12/09/2013,Sep,0.046,0.044145833,0.099,48,0.035238995,2.12,0.01,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,13.82,Under
MAC000609,13/04/2013,Apr,0.0405,0.0441875,0.085,48,0.012685486,2.12,0.027,Dynamic,ACORN-A,Affluent,block_2,-0.023357939,-1,13.05,Under
MAC001776,21/12/2013,Dec,0.0455,0.044229167,0.118,48,0.035997777,2.12,0.01,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,14.28,Under
MAC001544,29/07/2013,Jul,0.043,0.044083333,0.066,48,0.013944927,2.12,0.026,Fixed,ACORN-C,Affluent,block_4,-0.023357939,-1,11.09,Under
MAC001776,18/12/2013,Dec,0.0455,0.044270833,0.104,48,0.035133629,2.12,0.01,Fixed,ACORN-A,Affluent,block_1,-0.023357939,-1,13.76,Under
MAC003740,03/07/2013,Jul,0.038,0.044125,0.073,48,0.014679012,2.12,0.031,Fixed,ACORN-A,Affluent,block_0,-0.023357939,-1,13.26,Under
MAC001544,30/07/2013,Jul,0.038,0.044125,0.07,48,0.015476303,2.12,0.025,Fixed,ACORN-C,Affluent,block_4,-0.023357939,-1,10.94,Under
MAC001652,16/05/2013,May,0.042,0.044270833,0.089,48,0.013940206,2.12,0.024,Fixed,ACORN-C,Affluent,block_4,-0.023357939,-1,11.48,Under
MAC001064,08/02/2013,Feb,0.039,0.044208333,0.074,48,0.017029334,2.12,0.021,Dynamic,ACORN-C,Affluent,block_6,-0.023357939,-1,10.85,Under
MAC000517,15/07/2013,Jul,0.0455,0.044104167,0.071,48,0.019681766,2.12,0,Fixed,ACORN-C,Affluent,block_4,-0.023357939,-1,10.48,Under
MAC003817,10/04/2013,Apr,0.0475,0.044270833,0.103,48,0.033861884,2.12,0,Fixed,ACORN-A,Affluent,block_0,-0.023357939,-1,12.01,Under
MAC000517,25/08/2013,Aug,0.0385,0.043958333,0.209,48,0.041185599,2.11,0,Fixed,ACORN-C,Affluent,block_4,-0.029094923,-1,11.82,Under
MAC002113,22/08/2013,Aug,0.046,0.044041667,0.062,48,0.009578252,2.11,0.026,Dynamic,ACORN-A,Affluent,block_2,-0.029094923,-1,11.3,Under
MAC001544,21/10/2013,Oct,0.039,0.043916667,0.076,48,0.014737177,2.11,0.028,Fixed,ACORN-C,Affluent,block_4,-0.029094923,-1,12.7,Under
MAC003434,09/02/2013,Feb,0.032,0.0439375,0.185,48,0.040813747,2.11,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.029094923,-1,11.69,Under
MAC000609,19/04/2013,Apr,0.042,0.044041667,0.085,48,0.012677604,2.11,0.023,Dynamic,ACORN-A,Affluent,block_2,-0.029094923,-1,12.23,Under
MAC000609,14/04/2013,Apr,0.042,0.043958333,0.091,48,0.012707777,2.11,0.023,Dynamic,ACORN-A,Affluent,block_2,-0.029094923,-1,12.73,Under
MAC002474,27/08/2013,Aug,0.047,0.044,0.103,48,0.020530206,2.11,0.012,Fixed,ACORN-C,Affluent,block_3,-0.029094923,-1,11.35,Under
MAC003908,04/03/2013,Mar,0.042,0.0438125,0.079,48,0.014054084,2.1,0.027,Fixed,ACORN-B,Affluent,block_3,-0.031188349,-1,13.51,Under
MAC003001,21/08/2013,Aug,0.0425,0.0438125,0.069,48,0.012323056,2.1,0.023,Fixed,ACORN-C,Affluent,block_6,-0.031188349,-1,10.43,Under
MAC000517,06/08/2013,Aug,0.044,0.0436875,0.083,48,0.018883919,2.1,0.015,Fixed,ACORN-C,Affluent,block_4,-0.031188349,-1,11.68,Under
MAC003434,26/01/2013,Jan,0.0335,0.0438125,0.161,48,0.038783445,2.1,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.031188349,-1,13.63,Under
MAC000609,20/04/2013,Apr,0.041,0.043645833,0.096,48,0.010824499,2.1,0.026,Dynamic,ACORN-A,Affluent,block_2,-0.031188349,-1,12.32,Under
MAC000517,07/09/2013,Sep,0.0435,0.0436875,0.077,48,0.018238557,2.1,0.009,Fixed,ACORN-C,Affluent,block_4,-0.031188349,-1,10.37,Under
MAC002474,12/10/2013,Oct,0.0315,0.043729167,0.212,48,0.039334214,2.1,0.007,Fixed,ACORN-C,Affluent,block_3,-0.031188349,-1,13.91,Under
MAC001776,25/08/2013,Aug,0.0405,0.043708333,0.074,48,0.020410634,2.1,0.016,Fixed,ACORN-A,Affluent,block_1,-0.031188349,-1,11.82,Under
MAC001776,24/12/2013,Dec,0.0455,0.04375,0.104,48,0.035115312,2.1,0.01,Fixed,ACORN-A,Affluent,block_1,-0.031188349,-1,14.67,Under
MAC000140,30/12/2013,Dec,0.0285,0.043791667,0.246,48,0.039850763,2.1,0.018,Fixed,ACORN-C,Affluent,block_6,-0.031188349,-1,14.11,Under
MAC002474,27/04/2013,Apr,0.042,0.043520833,0.173,48,0.028889363,2.09,0.011,Fixed,ACORN-C,Affluent,block_3,-0.033621715,-1,12.03,Under
MAC004436,06/06/2013,Jun,0.0415,0.043583333,0.093,48,0.019333394,2.09,0.016,Dynamic,ACORN-A,Affluent,block_2,-0.033621715,-1,10.84,Under
MAC002113,31/08/2013,Aug,0.044,0.043604167,0.065,48,0.009784355,2.09,0.027,Dynamic,ACORN-A,Affluent,block_2,-0.033621715,-1,11.55,Under
MAC000517,06/06/2013,Jun,0.045,0.0435,0.081,48,0.018027166,2.09,0.015,Fixed,ACORN-C,Affluent,block_4,-0.033621715,-1,10.84,Under
MAC000768,20/08/2013,Aug,0.038,0.0435625,0.075,48,0.020180996,2.09,0.023,Fixed,ACORN-A,Affluent,block_1,-0.033621715,-1,10.78,Under
MAC002455,04/07/2013,Jul,0.042,0.043625,0.085,48,0.010959548,2.09,0.031,Dynamic,ACORN-C,Affluent,block_6,-0.033621715,-1,12.77,Under
MAC003434,09/09/2013,Sep,0.032,0.0435,0.211,48,0.043623144,2.09,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.033621715,-1,12.2,Under
MAC003434,13/09/2013,Sep,0.034,0.043520833,0.171,48,0.0381715,2.09,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.033621715,-1,12.35,Under
MAC001544,08/01/2013,Jan,0.0425,0.043625,0.07,48,0.014795953,2.09,0.025,Fixed,ACORN-C,Affluent,block_4,-0.033621715,-1,10.55,Under
MAC004436,15/05/2013,May,0.0395,0.0435,0.091,48,0.018854426,2.09,0.024,Dynamic,ACORN-A,Affluent,block_2,-0.033621715,-1,11.8,Under
MAC002474,20/12/2013,Dec,0.0355,0.0435,0.232,48,0.042407848,2.09,0.007,Fixed,ACORN-C,Affluent,block_3,-0.033621715,-1,13.73,Under
MAC003287,18/05/2013,May,0.04,0.043604167,0.082,48,0.017649953,2.09,0.017,Fixed,ACORN-C,Affluent,block_5,-0.033621715,-1,12.03,Under
MAC003366,20/01/2013,Jan,0.0305,0.043479167,0.274,48,0.043669937,2.09,0.012,Dynamic,ACORN-C,Affluent,block_4,-0.033621715,-1,14.62,Under
MAC001776,25/11/2013,Nov,0.043,0.043479167,0.117,48,0.035601213,2.09,0.01,Fixed,ACORN-A,Affluent,block_1,-0.033621715,-1,13.28,Under
MAC001553,01/02/2013,Feb,0.044,0.04325,0.103,48,0.024492726,2.08,0.012,Fixed,ACORN-C,Affluent,block_4,-0.033621715,-1,13.8,Under
MAC002455,04/03/2013,Mar,0.0425,0.0434375,0.094,48,0.012198546,2.08,0.027,Dynamic,ACORN-C,Affluent,block_6,-0.033621715,-1,13.51,Under
MAC001553,16/01/2013,Jan,0.044,0.043270833,0.113,48,0.025879212,2.08,0.012,Fixed,ACORN-C,Affluent,block_4,-0.033621715,-1,14.03,Under
MAC003876,27/06/2013,Jun,0.0435,0.043375,0.1,48,0.01108502,2.08,0.028,Fixed,ACORN-B,Affluent,block_3,-0.033621715,-1,11.15,Under
MAC000768,15/08/2013,Aug,0.0375,0.043375,0.075,48,0.019946338,2.08,0.023,Fixed,ACORN-A,Affluent,block_1,-0.033621715,-1,11.11,Under
MAC002113,23/08/2013,Aug,0.0435,0.043291667,0.062,48,0.01045346,2.08,0.026,Dynamic,ACORN-A,Affluent,block_2,-0.033621715,-1,10.79,Under
MAC000517,06/05/2013,May,0.042,0.043375,0.082,48,0.019969791,2.08,0.015,Fixed,ACORN-C,Affluent,block_4,-0.033621715,-1,10.75,Under
MAC003287,19/10/2013,Oct,0.042,0.043104167,0.084,48,0.016231359,2.07,0.017,Fixed,ACORN-C,Affluent,block_5,-0.032988928,-1,12.8,Under
MAC003740,24/12/2013,Dec,0.047,0.043166667,0.09,48,0.023149223,2.07,0.014,Fixed,ACORN-A,Affluent,block_0,-0.032988928,-1,14.67,Under
MAC004436,13/04/2013,Apr,0.0455,0.0431875,0.07,48,0.014224127,2.07,0.024,Dynamic,ACORN-A,Affluent,block_2,-0.032988928,-1,13.05,Under
MAC001776,28/11/2013,Nov,0.0425,0.043166667,0.116,48,0.036020286,2.07,0.011,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,13.38,Under
MAC000768,14/08/2013,Aug,0.037,0.043083333,0.075,48,0.019853542,2.07,0.023,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,10.83,Under
MAC001544,19/10/2013,Oct,0.0365,0.043145833,0.073,48,0.014683888,2.07,0.029,Fixed,ACORN-C,Affluent,block_4,-0.032988928,-1,12.8,Under
MAC000768,08/12/2013,Dec,0.0365,0.043125,0.074,48,0.020178591,2.07,0.023,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,10.93,Under
MAC003434,10/01/2013,Jan,0.033,0.0430625,0.259,48,0.043638947,2.07,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.032988928,-1,12.22,Under
MAC000768,08/10/2013,Oct,0.037,0.043125,0.076,48,0.020156436,2.07,0.023,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,10.64,Under
MAC001776,27/11/2013,Nov,0.0425,0.043145833,0.116,48,0.036012403,2.07,0.01,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,13.8,Under
MAC003434,10/09/2013,Sep,0.0335,0.0430625,0.183,48,0.038351347,2.07,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.032988928,-1,12.02,Under
MAC004436,14/05/2013,May,0.038,0.0431875,0.079,48,0.017363028,2.07,0.023,Dynamic,ACORN-A,Affluent,block_2,-0.032988928,-1,12.11,Under
MAC002433,15/05/2013,May,0.041,0.043083333,0.112,48,0.041398856,2.07,0,Dynamic,ACORN-C,Affluent,block_6,-0.032988928,-1,11.8,Under
MAC000768,08/11/2013,Nov,0.04,0.043166667,0.075,48,0.019918273,2.07,0.023,Fixed,ACORN-A,Affluent,block_1,-0.032988928,-1,11.05,Under
MAC003287,24/08/2013,Aug,0.0435,0.043020833,0.085,48,0.017814039,2.06,0.017,Fixed,ACORN-C,Affluent,block_5,-0.034255217,-1,11.71,Under
MAC001652,15/05/2013,May,0.04,0.043,0.064,48,0.010576972,2.06,0.026,Fixed,ACORN-C,Affluent,block_4,-0.034255217,-1,11.8,Under
MAC000768,13/08/2013,Aug,0.036,0.042979167,0.076,48,0.020050457,2.06,0.023,Fixed,ACORN-A,Affluent,block_1,-0.034255217,-1,10.83,Under
MAC000768,18/08/2013,Aug,0.032,0.042916667,0.075,48,0.021090316,2.06,0.023,Fixed,ACORN-A,Affluent,block_1,-0.034255217,-1,11.31,Under
MAC003434,09/03/2013,Mar,0.034,0.042958333,0.149,48,0.036223866,2.06,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.034255217,-1,11.21,Under
MAC003287,05/11/2013,Nov,0.0405,0.043020833,0.085,48,0.017442293,2.06,0.017,Fixed,ACORN-C,Affluent,block_5,-0.034255217,-1,11.97,Under
MAC001767,08/02/2013,Feb,0.0415,0.0429375,0.066,48,0.015722874,2.06,0.022,Dynamic,ACORN-C,Affluent,block_6,-0.034255217,-1,10.85,Under
MAC004034,07/12/2013,Dec,0.033,0.0428125,0.111,48,0.030076255,2.06,0.013,Fixed,ACORN-A,Affluent,block_0,-0.034255217,-1,10.38,Under
MAC003740,23/12/2013,Dec,0.041,0.042958333,0.091,48,0.024249552,2.06,0.014,Fixed,ACORN-A,Affluent,block_0,-0.034255217,-1,14.82,Under
MAC001767,26/12/2013,Dec,0.034,0.042833333,0.285,48,0.039128992,2.06,0.022,Dynamic,ACORN-C,Affluent,block_6,-0.034255217,-1,13.68,Under
MAC003001,20/08/2013,Aug,0.0405,0.042958333,0.076,48,0.014624314,2.06,0.018,Fixed,ACORN-C,Affluent,block_6,-0.034255217,-1,10.78,Under
MAC002113,21/06/2013,Jun,0.044,0.042895833,0.062,48,0.010835795,2.06,0.022,Dynamic,ACORN-A,Affluent,block_2,-0.034255217,-1,10.74,Under
MAC000517,06/07/2013,Jul,0.0455,0.042875,0.083,48,0.018001921,2.06,0.015,Fixed,ACORN-C,Affluent,block_4,-0.034255217,-1,11.06,Under
MAC000768,17/08/2013,Aug,0.0365,0.042833333,0.074,48,0.02034943,2.06,0.023,Fixed,ACORN-A,Affluent,block_1,-0.034255217,-1,11.13,Under
MAC003434,08/12/2013,Dec,0.034,0.042895833,0.133,48,0.031778649,2.06,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.034255217,-1,10.93,Under
MAC001544,07/12/2013,Dec,0.0405,0.042708333,0.074,48,0.014956616,2.05,0.025,Fixed,ACORN-C,Affluent,block_4,-0.034889434,-1,10.38,Under
MAC000768,21/08/2013,Aug,0.038,0.042666667,0.074,48,0.019925749,2.05,0.022,Fixed,ACORN-A,Affluent,block_1,-0.034889434,-1,10.43,Under
MAC001544,20/10/2013,Oct,0.039,0.042708333,0.066,48,0.01258496,2.05,0.028,Fixed,ACORN-C,Affluent,block_4,-0.034889434,-1,13.3,Under
MAC003434,09/10/2013,Oct,0.0295,0.0426875,0.376,48,0.057331866,2.05,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.034889434,-1,11.87,Under
MAC000768,22/08/2013,Aug,0.034,0.042666667,0.074,48,0.020601935,2.05,0.022,Fixed,ACORN-A,Affluent,block_1,-0.034889434,-1,11.3,Under
MAC002433,14/05/2013,May,0.0445,0.042666667,0.107,48,0.040714017,2.05,0,Dynamic,ACORN-C,Affluent,block_6,-0.034889434,-1,12.11,Under
MAC002528,15/06/2013,Jun,0.0375,0.042645833,0.098,48,0.017554159,2.05,0.022,Fixed,ACORN-B,Affluent,block_3,-0.034889434,-1,11.99,Under
MAC002134,06/08/2013,Aug,0.035,0.042645833,0.227,48,0.057567163,2.05,0,Dynamic,ACORN-A,Affluent,block_2,-0.034889434,-1,11.68,Under
MAC001767,19/08/2013,Aug,0.0345,0.042666667,0.141,48,0.023081109,2.05,0.02,Dynamic,ACORN-C,Affluent,block_6,-0.034889434,-1,10.94,Under
MAC003817,25/08/2013,Aug,0.047,0.0426875,0.11,48,0.036957224,2.05,0,Fixed,ACORN-A,Affluent,block_0,-0.034889434,-1,11.82,Under
MAC003001,19/08/2013,Aug,0.0425,0.042645833,0.068,48,0.01203097,2.05,0.023,Fixed,ACORN-C,Affluent,block_6,-0.034889434,-1,10.94,Under
MAC003434,15/06/2013,Jun,0.0355,0.042770833,0.137,48,0.029650618,2.05,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.034889434,-1,11.99,Under
MAC001767,08/01/2013,Jan,0.043,0.042708333,0.065,48,0.012605231,2.05,0.022,Dynamic,ACORN-C,Affluent,block_6,-0.034889434,-1,10.55,Under
MAC004436,14/04/2013,Apr,0.041,0.042729167,0.09,48,0.019043891,2.05,0.024,Dynamic,ACORN-A,Affluent,block_2,-0.034889434,-1,12.73,Under
MAC002474,13/12/2013,Dec,0.0335,0.042770833,0.216,48,0.038633157,2.05,0.007,Fixed,ACORN-C,Affluent,block_3,-0.034889434,-1,14.02,Under
MAC003434,14/09/2013,Sep,0.031,0.0425,0.227,48,0.040994032,2.04,0.011,Dynamic,ACORN-C,Affluent,block_4,-0.036368039,-1,13.06,Under
MAC004436,18/06/2013,Jun,0.0385,0.042541667,0.08,48,0.0214783,2.04,0.014,Dynamic,ACORN-A,Affluent,block_2,-0.036368039,-1,11.09,Under
MAC000768,16/08/2013,Aug,0.033,0.0425,0.074,48,0.020381468,2.04,0.022,Fixed,ACORN-A,Affluent,block_1,-0.036368039,-1,11.16,Under
MAC003876,26/06/2013,Jun,0.0425,0.0425625,0.064,48,0.006734813,2.04,0.028,Fixed,ACORN-B,Affluent,block_3,-0.036368039,-1,11.27,Under
MAC000140,10/11/2013,Nov,0.0325,0.0425,0.087,48,0.023111202,2.04,0.018,Fixed,ACORN-C,Affluent,block_6,-0.036368039,-1,13.24,Under
MAC003817,15/09/2013,Sep,0.0435,0.042458333,0.103,48,0.03207966,2.04,0,Fixed,ACORN-A,Affluent,block_0,-0.036368039,-1,13.36,Under
MAC003001,22/08/2013,Aug,0.042,0.0425625,0.067,48,0.012040545,2.04,0.02,Fixed,ACORN-C,Affluent,block_6,-0.036368039,-1,11.3,Under
MAC001553,15/01/2013,Jan,0.046,0.042604167,0.11,48,0.024620299,2.04,0.012,Fixed,ACORN-C,Affluent,block_4,-0.036368039,-1,13.63,Under
MAC003287,06/06/2013,Jun,0.042,0.042583333,0.08,48,0.0166846,2.04,0.017,Fixed,ACORN-C,Affluent,block_5,-0.036368039,-1,10.84,Under
